L	D	resultado	R
768	51	9.678156	768
768	51	9.588068	768
768	51	9.846052	768
768	51	9.575839	768
768	93	9.850177	768
768	93	9.987276	768
768	93	9.700161	768
768	93	9.853823	768
768	93	9.744958	768
768	93	9.892312	768
768	93	10.021047	768
768	93	9.687875	768
768	93	18.372191	768
768	93	17.705405	768
768	93	16.563083	768
768	93	16.511656	768
768	93	11.973258	768
768	93	11.287167	768
768	93	11.869763	768
768	93	15.828956	768
768	93	10.651281	768
768	93	11.135687	768
768	93	15.044107	768
768	93	10.774745	768
768	93	10.706557	768
768	93	13.806707	768
768	93	13.992031	768
768	93	11.021536	768
768	93	11.092698	768
768	93	10.729094	768
768	93	10.801432	768
768	93	12.364910	768
768	93	12.266687	768
768	93	10.393237	768
768	93	10.633273	768
768	93	10.412732	768
768	93	10.387146	768
768	93	10.001719	768
768	93	10.300370	768
768	93	10.659812	768
768	93	10.326419	768
768	93	9.986510	768
768	93	9.920953	768
768	93	9.825880	768
768	93	9.754443	768
768	93	9.931906	768
768	93	9.737328	768
768	93	10.074953	768
768	93	10.188724	768
768	93	9.872240	768
768	93	20.660849	768
768	93	20.060729	768
768	93	19.451833	768
768	93	18.262207	768
768	93	17.661078	768
768	93	17.117366	768
768	93	13.381380	768
768	93	12.793783	768
768	93	15.104615	768
768	93	13.139957	768
768	93	14.368823	768
768	93	12.550867	768
768	93	13.791682	768
768	93	11.908721	768
768	93	13.638309	768
768	93	12.062391	768
768	93	12.652892	768
768	93	11.945781	768
768	93	12.192798	768
768	93	11.792229	768
768	93	11.943669	768
768	93	11.524609	768
768	93	11.804099	768
768	93	11.042188	768
768	93	19.632417	768
768	93	19.083198	768
768	93	18.258595	768
768	93	17.335069	768
768	93	11.874727	768
768	93	12.879999	768
768	93	12.329068	768
768	93	12.814104	768
768	93	12.547979	768
768	93	12.268417	768
768	93	12.049263	768
768	93	11.986505	768
768	93	11.527214	768
768	93	11.716214	768
768	93	11.191065	768
768	93	11.037755	768
768	93	10.961148	768
768	93	10.646771	768
768	93	10.617885	768
768	93	10.318219	768
768	93	10.336547	768
768	93	10.246562	768
768	93	10.462089	768
768	93	15.458930	768
768	93	20.622383	768
768	93	11.202443	768
768	93	11.093458	768
768	93	11.184057	768
768	93	10.687044	768
768	93	10.729318	768
2048	1	9.167141	16384
2048	1	9.090180	16384
2048	1	14.123267	16384
2048	1	16.941782	16384
2048	1	16.508701	16384
2048	1	12.487962	16384
2048	1	10.436278	16384
2048	1	9.945205	16384
2048	1	9.210409	16384
2048	1	9.098444	16384
2048	1	16.180536	16384
2048	1	16.504461	16384
2048	1	16.378976	16384
2048	1	16.873106	16384
2048	1	12.657165	16384
2048	1	10.606526	16384
2048	1	9.278893	16384
2048	1	9.107852	16384
2048	1	9.100530	16384
2048	1	9.098417	16384
2048	1	9.093934	16384
2048	1	16.496893	16384
2048	1	16.821098	16384
2048	1	16.827955	16384
2048	1	12.627337	16384
2048	1	10.549619	16384
2048	1	16.740468	16384
2048	1	15.249890	16384
2048	1	11.943621	16384
2048	1	16.687114	16384
2048	1	16.905569	16384
2048	1	17.017817	16384
2048	1	15.434591	16384
2048	1	17.001623	16384
2048	1	16.564585	16384
2048	1	13.695676	16384
2048	1	16.853455	16384
2048	1	16.512180	16384
2048	1	16.724038	16384
2048	1	16.860880	16384
2048	1	16.679021	16384
2048	1	16.452876	16384
2048	1	13.149353	16384
2048	1	16.369264	16384
2048	1	16.715251	16384
2048	1	16.019380	16384
2048	1	15.309254	16384
2048	1	16.804630	16384
2048	1	16.797926	16384
2048	1	16.535789	16384
2048	1	16.555768	16384
2048	1	16.807616	16384
2048	1	16.588682	16384
2048	1	16.734450	16384
2048	1	12.798337	16384
2048	1	16.944896	16384
2048	1	16.717744	16384
2048	1	16.882544	16384
2048	1	16.143813	16384
2048	1	16.603830	16384
2048	1	16.388747	16384
2048	1	16.775484	16384
2048	1	12.556245	16384
2048	1	11.551489	16384
2048	1	16.362933	16384
2048	1	16.894047	16384
2048	1	16.418013	16384
2048	1	12.564437	16384
2048	1	16.449766	16384
2048	1	16.868331	16384
2048	1	12.611881	16384
2048	1	16.553814	16384
2048	1	16.963752	16384
2048	1	12.765680	16384
2048	1	10.617861	16384
2048	1	9.534227	16384
2048	1	9.096521	16384
2048	1	9.100854	16384
2048	1	9.093613	16384
2048	1	9.088951	16384
2048	1	9.094375	16384
2048	1	9.107302	16384
2048	1	9.096965	16384
2048	1	9.102872	16384
2048	1	9.099228	16384
2048	1	9.090373	16384
2048	1	9.220241	16384
2048	1	16.742695	16384
2048	1	15.856841	16384
2048	1	16.499671	16384
2048	1	17.010340	16384
2048	1	12.767079	16384
2048	1	11.579128	16384
2048	1	9.893468	16384
2048	1	9.113129	16384
2048	1	9.104867	16384
2048	1	9.101021	16384
2048	1	9.100904	16384
2048	1	9.114737	16384
2048	1	9.099711	16384
2048	5	9.210648	3276
2048	5	9.214741	3276
2048	5	9.206437	3276
2048	5	9.202214	3276
2048	5	9.219284	3276
2048	5	9.204263	3276
2048	5	9.214308	3276
2048	5	9.212291	3276
2048	5	9.210331	3276
2048	5	9.209001	3276
2048	5	9.207590	3276
2048	5	9.228563	3276
2048	5	9.235536	3276
2048	5	9.733674	3276
2048	5	19.367349	3276
2048	5	13.692263	3276
2048	5	13.911583	3276
2048	5	13.099490	3276
2048	5	12.433248	3276
2048	5	11.879737	3276
2048	5	11.384428	3276
2048	5	10.955646	3276
2048	5	10.550793	3276
2048	5	10.193368	3276
2048	5	9.878513	3276
2048	5	9.595570	3276
2048	5	9.339239	3276
2048	5	9.361703	3276
2048	5	13.875140	3276
2048	5	10.109392	3276
2048	5	10.124630	3276
2048	5	10.436954	3276
2048	5	9.832215	3276
2048	5	18.743783	3276
2048	5	17.941846	3276
2048	5	16.279592	3276
2048	5	14.288956	3276
2048	5	14.271542	3276
2048	5	13.662949	3276
2048	5	17.409187	3276
2048	5	15.842743	3276
2048	5	15.031927	3276
2048	5	15.522593	3276
2048	5	14.521506	3276
2048	5	13.845474	3276
2048	5	13.070794	3276
2048	5	12.775027	3276
2048	5	12.150820	3276
2048	5	11.617307	3276
2048	5	11.192672	3276
2048	5	10.784177	3276
2048	5	10.414196	3276
2048	5	10.474683	3276
2048	5	18.985239	3276
2048	5	15.478134	3276
2048	5	14.553289	3276
2048	5	13.543759	3276
2048	5	12.847179	3276
2048	5	12.392133	3276
2048	5	19.555269	3276
2048	5	23.180060	3276
2048	5	15.956772	3276
2048	5	14.346153	3276
2048	5	14.298901	3276
2048	5	13.621499	3276
2048	5	13.046152	3276
2048	5	12.530259	3276
2048	5	12.048355	3276
2048	5	11.643551	3276
2048	5	11.185450	3276
2048	5	10.801074	3276
2048	5	10.789830	3276
2048	5	10.486078	3276
2048	5	10.133324	3276
2048	5	9.828229	3276
2048	5	9.538623	3276
2048	5	9.280797	3276
2048	5	9.207534	3276
2048	5	9.258072	3276
2048	5	9.204295	3276
2048	5	9.209017	3276
2048	5	9.211110	3276
2048	5	9.203646	3276
2048	5	9.208492	3276
2048	5	9.204410	3276
2048	5	9.245857	3276
2048	5	9.203650	3276
2048	5	9.212625	3276
2048	5	9.222717	3276
